State,County,ID
AL,Autauga County,0
AL,Baldwin County,1
AL,Barbour County,2
AL,Bibb County,3
AL,Blount County,4
AL,Bullock County,5
AL,Butler County,6
AL,Calhoun County,7
AL,Chambers County,8
AL,Cherokee County,9
AL,Chilton County,10
AL,Choctaw County,11
AL,Clarke County,12
AL,Clay County,13
AL,Cleburne County,14
AL,Coffee County,15
AL,Colbert County,16
AL,Conecuh County,17
AL,Coosa County,18
AL,Covington County,19
AL,Crenshaw County,20
AL,Cullman County,21
AL,Dale County,22
AL,Dallas County,23
AL,DeKalb County,24
AL,Elmore County,25
AL,Escambia County,26
AL,Etowah County,27
AL,Fayette County,28
AL,Franklin County,29
AL,Geneva County,30
AL,Greene County,31
AL,Hale County,32
AL,Henry County,33
AL,Houston County,34
AL,Jackson County,35
AL,Jefferson County,36
AL,Lamar County,37
AL,Lauderdale County,38
AL,Lawrence County,39
AL,Lee County,40
AL,Limestone County,41
AL,Lowndes County,42
AL,Macon County,43
AL,Madison County,44
AL,Marengo County,45
AL,Marion County,46
AL,Marshall County,47
AL,Mobile County,48
AL,Monroe County,49
AL,Montgomery County,50
AL,Morgan County,51
AL,Perry County,52
AL,Pickens County,53
AL,Pike County,54
AL,Randolph County,55
AL,Russell County,56
AL,St. Clair County,57
AL,Shelby County,58
AL,Sumter County,59
AL,Talladega County,60
AL,Tallapoosa County,61
AL,Tuscaloosa County,62
AL,Walker County,63
AL,Washington County,64
AL,Wilcox County,65
AL,Winston County,66
AK,Aleutians East Borough,67
AK,Aleutians West Census Area,68
AK,Anchorage Municipality,69
AK,Bethel Census Area,70
AK,Bristol Bay Borough,71
AK,Denali Borough,72
AK,Dillingham Census Area,73
AK,Fairbanks North Star Borough,74
AK,Haines Borough,75
AK,Hoonah-Angoon Census Area,76
AK,Juneau City and Borough,77
AK,Kenai Peninsula Borough,78
AK,Ketchikan Gateway Borough,79
AK,Kodiak Island Borough,80
AK,Lake and Peninsula Borough,81
AK,Matanuska-Susitna Borough,82
AK,Nome Census Area,83
AK,North Slope Borough,84
AK,Northwest Arctic Borough,85
AK,Petersburg Census Area,86
AK,Prince of Wales-Hyder Census Area,87
AK,Sitka City and Borough,88
AK,Skagway Municipality,89
AK,Southeast Fairbanks Census Area,90
AK,Valdez-Cordova Census Area,91
AK,Wade Hampton Census Area,92
AK,Wrangell City and Borough,93
AK,Yakutat City and Borough,94
AK,Yukon-Koyukuk Census Area,95
AZ,Apache County,96
AZ,Cochise County,97
AZ,Coconino County,98
AZ,Gila County,99
AZ,Graham County,100
AZ,Greenlee County,101
AZ,La Paz County,102
AZ,Maricopa County,103
AZ,Mohave County,104
AZ,Navajo County,105
AZ,Pima County,106
AZ,Pinal County,107
AZ,Santa Cruz County,108
AZ,Yavapai County,109
AZ,Yuma County,110
AR,Arkansas County,111
AR,Ashley County,112
AR,Baxter County,113
AR,Benton County,114
AR,Boone County,115
AR,Bradley County,116
AR,Calhoun County,117
AR,Carroll County,118
AR,Chicot County,119
AR,Clark County,120
AR,Clay County,121
AR,Cleburne County,122
AR,Cleveland County,123
AR,Columbia County,124
AR,Conway County,125
AR,Craighead County,126
AR,Crawford County,127
AR,Crittenden County,128
AR,Cross County,129
AR,Dallas County,130
AR,Desha County,131
AR,Drew County,132
AR,Faulkner County,133
AR,Franklin County,134
AR,Fulton County,135
AR,Garland County,136
AR,Grant County,137
AR,Greene County,138
AR,Hempstead County,139
AR,Hot Spring County,140
AR,Howard County,141
AR,Independence County,142
AR,Izard County,143
AR,Jackson County,144
AR,Jefferson County,145
AR,Johnson County,146
AR,Lafayette County,147
AR,Lawrence County,148
AR,Lee County,149
AR,Lincoln County,150
AR,Little River County,151
AR,Logan County,152
AR,Lonoke County,153
AR,Madison County,154
AR,Marion County,155
AR,Miller County,156
AR,Mississippi County,157
AR,Monroe County,158
AR,Montgomery County,159
AR,Nevada County,160
AR,Newton County,161
AR,Ouachita County,162
AR,Perry County,163
AR,Phillips County,164
AR,Pike County,165
AR,Poinsett County,166
AR,Polk County,167
AR,Pope County,168
AR,Prairie County,169
AR,Pulaski County,170
AR,Randolph County,171
AR,St. Francis County,172
AR,Saline County,173
AR,Scott County,174
AR,Searcy County,175
AR,Sebastian County,176
AR,Sevier County,177
AR,Sharp County,178
AR,Stone County,179
AR,Union County,180
AR,Van Buren County,181
AR,Washington County,182
AR,White County,183
AR,Woodruff County,184
AR,Yell County,185
CA,Alameda County,186
CA,Alpine County,187
CA,Amador County,188
CA,Butte County,189
CA,Calaveras County,190
CA,Colusa County,191
CA,Contra Costa County,192
CA,Del Norte County,193
CA,El Dorado County,194
CA,Fresno County,195
CA,Glenn County,196
CA,Humboldt County,197
CA,Imperial County,198
CA,Inyo County,199
CA,Kern County,200
CA,Kings County,201
CA,Lake County,202
CA,Lassen County,203
CA,Los Angeles County,204
CA,Madera County,205
CA,Marin County,206
CA,Mariposa County,207
CA,Mendocino County,208
CA,Merced County,209
CA,Modoc County,210
CA,Mono County,211
CA,Monterey County,212
CA,Napa County,213
CA,Nevada County,214
CA,Orange County,215
CA,Placer County,216
CA,Plumas County,217
CA,Riverside County,218
CA,Sacramento County,219
CA,San Benito County,220
CA,San Bernardino County,221
CA,San Diego County,222
CA,San Francisco County,223
CA,San Joaquin County,224
CA,San Luis Obispo County,225
CA,San Mateo County,226
CA,Santa Barbara County,227
CA,Santa Clara County,228
CA,Santa Cruz County,229
CA,Shasta County,230
CA,Sierra County,231
CA,Siskiyou County,232
CA,Solano County,233
CA,Sonoma County,234
CA,Stanislaus County,235
CA,Sutter County,236
CA,Tehama County,237
CA,Trinity County,238
CA,Tulare County,239
CA,Tuolumne County,240
CA,Ventura County,241
CA,Yolo County,242
CA,Yuba County,243
CO,Adams County,244
CO,Alamosa County,245
CO,Arapahoe County,246
CO,Archuleta County,247
CO,Baca County,248
CO,Bent County,249
CO,Boulder County,250
CO,Broomfield County,251
CO,Chaffee County,252
CO,Cheyenne County,253
CO,Clear Creek County,254
CO,Conejos County,255
CO,Costilla County,256
CO,Crowley County,257
CO,Custer County,258
CO,Delta County,259
CO,Denver County,260
CO,Dolores County,261
CO,Douglas County,262
CO,Eagle County,263
CO,Elbert County,264
CO,El Paso County,265
CO,Fremont County,266
CO,Garfield County,267
CO,Gilpin County,268
CO,Grand County,269
CO,Gunnison County,270
CO,Hinsdale County,271
CO,Huerfano County,272
CO,Jackson County,273
CO,Jefferson County,274
CO,Kiowa County,275
CO,Kit Carson County,276
CO,Lake County,277
CO,La Plata County,278
CO,Larimer County,279
CO,Las Animas County,280
CO,Lincoln County,281
CO,Logan County,282
CO,Mesa County,283
CO,Mineral County,284
CO,Moffat County,285
CO,Montezuma County,286
CO,Montrose County,287
CO,Morgan County,288
CO,Otero County,289
CO,Ouray County,290
CO,Park County,291
CO,Phillips County,292
CO,Pitkin County,293
CO,Prowers County,294
CO,Pueblo County,295
CO,Rio Blanco County,296
CO,Rio Grande County,297
CO,Routt County,298
CO,Saguache County,299
CO,San Juan County,300
CO,San Miguel County,301
CO,Sedgwick County,302
CO,Summit County,303
CO,Teller County,304
CO,Washington County,305
CO,Weld County,306
CO,Yuma County,307
CT,Fairfield County,308
CT,Hartford County,309
CT,Litchfield County,310
CT,Middlesex County,311
CT,New Haven County,312
CT,New London County,313
CT,Tolland County,314
CT,Windham County,315
DE,Kent County,316
DE,New Castle County,317
DE,Sussex County,318
DC,District of Columbia,319
FL,Alachua County,320
FL,Baker County,321
FL,Bay County,322
FL,Bradford County,323
FL,Brevard County,324
FL,Broward County,325
FL,Calhoun County,326
FL,Charlotte County,327
FL,Citrus County,328
FL,Clay County,329
FL,Collier County,330
FL,Columbia County,331
FL,DeSoto County,332
FL,Dixie County,333
FL,Duval County,334
FL,Escambia County,335
FL,Flagler County,336
FL,Franklin County,337
FL,Gadsden County,338
FL,Gilchrist County,339
FL,Glades County,340
FL,Gulf County,341
FL,Hamilton County,342
FL,Hardee County,343
FL,Hendry County,344
FL,Hernando County,345
FL,Highlands County,346
FL,Hillsborough County,347
FL,Holmes County,348
FL,Indian River County,349
FL,Jackson County,350
FL,Jefferson County,351
FL,Lafayette County,352
FL,Lake County,353
FL,Lee County,354
FL,Leon County,355
FL,Levy County,356
FL,Liberty County,357
FL,Madison County,358
FL,Manatee County,359
FL,Marion County,360
FL,Martin County,361
FL,Miami-Dade County,362
FL,Monroe County,363
FL,Nassau County,364
FL,Okaloosa County,365
FL,Okeechobee County,366
FL,Orange County,367
FL,Osceola County,368
FL,Palm Beach County,369
FL,Pasco County,370
FL,Pinellas County,371
FL,Polk County,372
FL,Putnam County,373
FL,St. Johns County,374
FL,St. Lucie County,375
FL,Santa Rosa County,376
FL,Sarasota County,377
FL,Seminole County,378
FL,Sumter County,379
FL,Suwannee County,380
FL,Taylor County,381
FL,Union County,382
FL,Volusia County,383
FL,Wakulla County,384
FL,Walton County,385
FL,Washington County,386
GA,Appling County,387
GA,Atkinson County,388
GA,Bacon County,389
GA,Baker County,390
GA,Baldwin County,391
GA,Banks County,392
GA,Barrow County,393
GA,Bartow County,394
GA,Ben Hill County,395
GA,Berrien County,396
GA,Bibb County,397
GA,Bleckley County,398
GA,Brantley County,399
GA,Brooks County,400
GA,Bryan County,401
GA,Bulloch County,402
GA,Burke County,403
GA,Butts County,404
GA,Calhoun County,405
GA,Camden County,406
GA,Candler County,407
GA,Carroll County,408
GA,Catoosa County,409
GA,Charlton County,410
GA,Chatham County,411
GA,Chattahoochee County,412
GA,Chattooga County,413
GA,Cherokee County,414
GA,Clarke County,415
GA,Clay County,416
GA,Clayton County,417
GA,Clinch County,418
GA,Cobb County,419
GA,Coffee County,420
GA,Colquitt County,421
GA,Columbia County,422
GA,Cook County,423
GA,Coweta County,424
GA,Crawford County,425
GA,Crisp County,426
GA,Dade County,427
GA,Dawson County,428
GA,Decatur County,429
GA,DeKalb County,430
GA,Dodge County,431
GA,Dooly County,432
GA,Dougherty County,433
GA,Douglas County,434
GA,Early County,435
GA,Echols County,436
GA,Effingham County,437
GA,Elbert County,438
GA,Emanuel County,439
GA,Evans County,440
GA,Fannin County,441
GA,Fayette County,442
GA,Floyd County,443
GA,Forsyth County,444
GA,Franklin County,445
GA,Fulton County,446
GA,Gilmer County,447
GA,Glascock County,448
GA,Glynn County,449
GA,Gordon County,450
GA,Grady County,451
GA,Greene County,452
GA,Gwinnett County,453
GA,Habersham County,454
GA,Hall County,455
GA,Hancock County,456
GA,Haralson County,457
GA,Harris County,458
GA,Hart County,459
GA,Heard County,460
GA,Henry County,461
GA,Houston County,462
GA,Irwin County,463
GA,Jackson County,464
GA,Jasper County,465
GA,Jeff Davis County,466
GA,Jefferson County,467
GA,Jenkins County,468
GA,Johnson County,469
GA,Jones County,470
GA,Lamar County,471
GA,Lanier County,472
GA,Laurens County,473
GA,Lee County,474
GA,Liberty County,475
GA,Lincoln County,476
GA,Long County,477
GA,Lowndes County,478
GA,Lumpkin County,479
GA,McDuffie County,480
GA,McIntosh County,481
GA,Macon County,482
GA,Madison County,483
GA,Marion County,484
GA,Meriwether County,485
GA,Miller County,486
GA,Mitchell County,487
GA,Monroe County,488
GA,Montgomery County,489
GA,Morgan County,490
GA,Murray County,491
GA,Muscogee County,492
GA,Newton County,493
GA,Oconee County,494
GA,Oglethorpe County,495
GA,Paulding County,496
GA,Peach County,497
GA,Pickens County,498
GA,Pierce County,499
GA,Pike County,500
GA,Polk County,501
GA,Pulaski County,502
GA,Putnam County,503
GA,Quitman County,504
GA,Rabun County,505
GA,Randolph County,506
GA,Richmond County,507
GA,Rockdale County,508
GA,Schley County,509
GA,Screven County,510
GA,Seminole County,511
GA,Spalding County,512
GA,Stephens County,513
GA,Stewart County,514
GA,Sumter County,515
GA,Talbot County,516
GA,Taliaferro County,517
GA,Tattnall County,518
GA,Taylor County,519
GA,Telfair County,520
GA,Terrell County,521
GA,Thomas County,522
GA,Tift County,523
GA,Toombs County,524
GA,Towns County,525
GA,Treutlen County,526
GA,Troup County,527
GA,Turner County,528
GA,Twiggs County,529
GA,Union County,530
GA,Upson County,531
GA,Walker County,532
GA,Walton County,533
GA,Ware County,534
GA,Warren County,535
GA,Washington County,536
GA,Wayne County,537
GA,Webster County,538
GA,Wheeler County,539
GA,White County,540
GA,Whitfield County,541
GA,Wilcox County,542
GA,Wilkes County,543
GA,Wilkinson County,544
GA,Worth County,545
HI,Hawaii County,546
HI,Honolulu County,547
HI,Kalawao County,548
HI,Kauai County,549
HI,Maui County,550
ID,Ada County,551
ID,Adams County,552
ID,Bannock County,553
ID,Bear Lake County,554
ID,Benewah County,555
ID,Bingham County,556
ID,Blaine County,557
ID,Boise County,558
ID,Bonner County,559
ID,Bonneville County,560
ID,Boundary County,561
ID,Butte County,562
ID,Camas County,563
ID,Canyon County,564
ID,Caribou County,565
ID,Cassia County,566
ID,Clark County,567
ID,Clearwater County,568
ID,Custer County,569
ID,Elmore County,570
ID,Franklin County,571
ID,Fremont County,572
ID,Gem County,573
ID,Gooding County,574
ID,Idaho County,575
ID,Jefferson County,576
ID,Jerome County,577
ID,Kootenai County,578
ID,Latah County,579
ID,Lemhi County,580
ID,Lewis County,581
ID,Lincoln County,582
ID,Madison County,583
ID,Minidoka County,584
ID,Nez Perce County,585
ID,Oneida County,586
ID,Owyhee County,587
ID,Payette County,588
ID,Power County,589
ID,Shoshone County,590
ID,Teton County,591
ID,Twin Falls County,592
ID,Valley County,593
ID,Washington County,594
IL,Adams County,595
IL,Alexander County,596
IL,Bond County,597
IL,Boone County,598
IL,Brown County,599
IL,Bureau County,600
IL,Calhoun County,601
IL,Carroll County,602
IL,Cass County,603
IL,Champaign County,604
IL,Christian County,605
IL,Clark County,606
IL,Clay County,607
IL,Clinton County,608
IL,Coles County,609
IL,Cook County,610
IL,Crawford County,611
IL,Cumberland County,612
IL,DeKalb County,613
IL,De Witt County,614
IL,Douglas County,615
IL,DuPage County,616
IL,Edgar County,617
IL,Edwards County,618
IL,Effingham County,619
IL,Fayette County,620
IL,Ford County,621
IL,Franklin County,622
IL,Fulton County,623
IL,Gallatin County,624
IL,Greene County,625
IL,Grundy County,626
IL,Hamilton County,627
IL,Hancock County,628
IL,Hardin County,629
IL,Henderson County,630
IL,Henry County,631
IL,Iroquois County,632
IL,Jackson County,633
IL,Jasper County,634
IL,Jefferson County,635
IL,Jersey County,636
IL,Jo Daviess County,637
IL,Johnson County,638
IL,Kane County,639
IL,Kankakee County,640
IL,Kendall County,641
IL,Knox County,642
IL,Lake County,643
IL,LaSalle County,644
IL,Lawrence County,645
IL,Lee County,646
IL,Livingston County,647
IL,Logan County,648
IL,McDonough County,649
IL,McHenry County,650
IL,McLean County,651
IL,Macon County,652
IL,Macoupin County,653
IL,Madison County,654
IL,Marion County,655
IL,Marshall County,656
IL,Mason County,657
IL,Massac County,658
IL,Menard County,659
IL,Mercer County,660
IL,Monroe County,661
IL,Montgomery County,662
IL,Morgan County,663
IL,Moultrie County,664
IL,Ogle County,665
IL,Peoria County,666
IL,Perry County,667
IL,Piatt County,668
IL,Pike County,669
IL,Pope County,670
IL,Pulaski County,671
IL,Putnam County,672
IL,Randolph County,673
IL,Richland County,674
IL,Rock Island County,675
IL,St. Clair County,676
IL,Saline County,677
IL,Sangamon County,678
IL,Schuyler County,679
IL,Scott County,680
IL,Shelby County,681
IL,Stark County,682
IL,Stephenson County,683
IL,Tazewell County,684
IL,Union County,685
IL,Vermilion County,686
IL,Wabash County,687
IL,Warren County,688
IL,Washington County,689
IL,Wayne County,690
IL,White County,691
IL,Whiteside County,692
IL,Will County,693
IL,Williamson County,694
IL,Winnebago County,695
IL,Woodford County,696
IN,Adams County,697
IN,Allen County,698
IN,Bartholomew County,699
IN,Benton County,700
IN,Blackford County,701
IN,Boone County,702
IN,Brown County,703
IN,Carroll County,704
IN,Cass County,705
IN,Clark County,706
IN,Clay County,707
IN,Clinton County,708
IN,Crawford County,709
IN,Daviess County,710
IN,Dearborn County,711
IN,Decatur County,712
IN,DeKalb County,713
IN,Delaware County,714
IN,Dubois County,715
IN,Elkhart County,716
IN,Fayette County,717
IN,Floyd County,718
IN,Fountain County,719
IN,Franklin County,720
IN,Fulton County,721
IN,Gibson County,722
IN,Grant County,723
IN,Greene County,724
IN,Hamilton County,725
IN,Hancock County,726
IN,Harrison County,727
IN,Hendricks County,728
IN,Henry County,729
IN,Howard County,730
IN,Huntington County,731
IN,Jackson County,732
IN,Jasper County,733
IN,Jay County,734
IN,Jefferson County,735
IN,Jennings County,736
IN,Johnson County,737
IN,Knox County,738
IN,Kosciusko County,739
IN,LaGrange County,740
IN,Lake County,741
IN,LaPorte County,742
IN,Lawrence County,743
IN,Madison County,744
IN,Marion County,745
IN,Marshall County,746
IN,Martin County,747
IN,Miami County,748
IN,Monroe County,749
IN,Montgomery County,750
IN,Morgan County,751
IN,Newton County,752
IN,Noble County,753
IN,Ohio County,754
IN,Orange County,755
IN,Owen County,756
IN,Parke County,757
IN,Perry County,758
IN,Pike County,759
IN,Porter County,760
IN,Posey County,761
IN,Pulaski County,762
IN,Putnam County,763
IN,Randolph County,764
IN,Ripley County,765
IN,Rush County,766
IN,St. Joseph County,767
IN,Scott County,768
IN,Shelby County,769
IN,Spencer County,770
IN,Starke County,771
IN,Steuben County,772
IN,Sullivan County,773
IN,Switzerland County,774
IN,Tippecanoe County,775
IN,Tipton County,776
IN,Union County,777
IN,Vanderburgh County,778
IN,Vermillion County,779
IN,Vigo County,780
IN,Wabash County,781
IN,Warren County,782
IN,Warrick County,783
IN,Washington County,784
IN,Wayne County,785
IN,Wells County,786
IN,White County,787
IN,Whitley County,788
IA,Adair County,789
IA,Adams County,790
IA,Allamakee County,791
IA,Appanoose County,792
IA,Audubon County,793
IA,Benton County,794
IA,Black Hawk County,795
IA,Boone County,796
IA,Bremer County,797
IA,Buchanan County,798
IA,Buena Vista County,799
IA,Butler County,800
IA,Calhoun County,801
IA,Carroll County,802
IA,Cass County,803
IA,Cedar County,804
IA,Cerro Gordo County,805
IA,Cherokee County,806
IA,Chickasaw County,807
IA,Clarke County,808
IA,Clay County,809
IA,Clayton County,810
IA,Clinton County,811
IA,Crawford County,812
IA,Dallas County,813
IA,Davis County,814
IA,Decatur County,815
IA,Delaware County,816
IA,Des Moines County,817
IA,Dickinson County,818
IA,Dubuque County,819
IA,Emmet County,820
IA,Fayette County,821
IA,Floyd County,822
IA,Franklin County,823
IA,Fremont County,824
IA,Greene County,825
IA,Grundy County,826
IA,Guthrie County,827
IA,Hamilton County,828
IA,Hancock County,829
IA,Hardin County,830
IA,Harrison County,831
IA,Henry County,832
IA,Howard County,833
IA,Humboldt County,834
IA,Ida County,835
IA,Iowa County,836
IA,Jackson County,837
IA,Jasper County,838
IA,Jefferson County,839
IA,Johnson County,840
IA,Jones County,841
IA,Keokuk County,842
IA,Kossuth County,843
IA,Lee County,844
IA,Linn County,845
IA,Louisa County,846
IA,Lucas County,847
IA,Lyon County,848
IA,Madison County,849
IA,Mahaska County,850
IA,Marion County,851
IA,Marshall County,852
IA,Mills County,853
IA,Mitchell County,854
IA,Monona County,855
IA,Monroe County,856
IA,Montgomery County,857
IA,Muscatine County,858
IA,O'Brien County,859
IA,Osceola County,860
IA,Page County,861
IA,Palo Alto County,862
IA,Plymouth County,863
IA,Pocahontas County,864
IA,Polk County,865
IA,Pottawattamie County,866
IA,Poweshiek County,867
IA,Ringgold County,868
IA,Sac County,869
IA,Scott County,870
IA,Shelby County,871
IA,Sioux County,872
IA,Story County,873
IA,Tama County,874
IA,Taylor County,875
IA,Union County,876
IA,Van Buren County,877
IA,Wapello County,878
IA,Warren County,879
IA,Washington County,880
IA,Wayne County,881
IA,Webster County,882
IA,Winnebago County,883
IA,Winneshiek County,884
IA,Woodbury County,885
IA,Worth County,886
IA,Wright County,887
KS,Allen County,888
KS,Anderson County,889
KS,Atchison County,890
KS,Barber County,891
KS,Barton County,892
KS,Bourbon County,893
KS,Brown County,894
KS,Butler County,895
KS,Chase County,896
KS,Chautauqua County,897
KS,Cherokee County,898
KS,Cheyenne County,899
KS,Clark County,900
KS,Clay County,901
KS,Cloud County,902
KS,Coffey County,903
KS,Comanche County,904
KS,Cowley County,905
KS,Crawford County,906
KS,Decatur County,907
KS,Dickinson County,908
KS,Doniphan County,909
KS,Douglas County,910
KS,Edwards County,911
KS,Elk County,912
KS,Ellis County,913
KS,Ellsworth County,914
KS,Finney County,915
KS,Ford County,916
KS,Franklin County,917
KS,Geary County,918
KS,Gove County,919
KS,Graham County,920
KS,Grant County,921
KS,Gray County,922
KS,Greeley County,923
KS,Greenwood County,924
KS,Hamilton County,925
KS,Harper County,926
KS,Harvey County,927
KS,Haskell County,928
KS,Hodgeman County,929
KS,Jackson County,930
KS,Jefferson County,931
KS,Jewell County,932
KS,Johnson County,933
KS,Kearny County,934
KS,Kingman County,935
KS,Kiowa County,936
KS,Labette County,937
KS,Lane County,938
KS,Leavenworth County,939
KS,Lincoln County,940
KS,Linn County,941
KS,Logan County,942
KS,Lyon County,943
KS,McPherson County,944
KS,Marion County,945
KS,Marshall County,946
KS,Meade County,947
KS,Miami County,948
KS,Mitchell County,949
KS,Montgomery County,950
KS,Morris County,951
KS,Morton County,952
KS,Nemaha County,953
KS,Neosho County,954
KS,Ness County,955
KS,Norton County,956
KS,Osage County,957
KS,Osborne County,958
KS,Ottawa County,959
KS,Pawnee County,960
KS,Phillips County,961
KS,Pottawatomie County,962
KS,Pratt County,963
KS,Rawlins County,964
KS,Reno County,965
KS,Republic County,966
KS,Rice County,967
KS,Riley County,968
KS,Rooks County,969
KS,Rush County,970
KS,Russell County,971
KS,Saline County,972
KS,Scott County,973
KS,Sedgwick County,974
KS,Seward County,975
KS,Shawnee County,976
KS,Sheridan County,977
KS,Sherman County,978
KS,Smith County,979
KS,Stafford County,980
KS,Stanton County,981
KS,Stevens County,982
KS,Sumner County,983
KS,Thomas County,984
KS,Trego County,985
KS,Wabaunsee County,986
KS,Wallace County,987
KS,Washington County,988
KS,Wichita County,989
KS,Wilson County,990
KS,Woodson County,991
KS,Wyandotte County,992
KY,Adair County,993
KY,Allen County,994
KY,Anderson County,995
KY,Ballard County,996
KY,Barren County,997
KY,Bath County,998
KY,Bell County,999
KY,Boone County,1000
KY,Bourbon County,1001
KY,Boyd County,1002
KY,Boyle County,1003
KY,Bracken County,1004
KY,Breathitt County,1005
KY,Breckinridge County,1006
KY,Bullitt County,1007
KY,Butler County,1008
KY,Caldwell County,1009
KY,Calloway County,1010
KY,Campbell County,1011
KY,Carlisle County,1012
KY,Carroll County,1013
KY,Carter County,1014
KY,Casey County,1015
KY,Christian County,1016
KY,Clark County,1017
KY,Clay County,1018
KY,Clinton County,1019
KY,Crittenden County,1020
KY,Cumberland County,1021
KY,Daviess County,1022
KY,Edmonson County,1023
KY,Elliott County,1024
KY,Estill County,1025
KY,Fayette County,1026
KY,Fleming County,1027
KY,Floyd County,1028
KY,Franklin County,1029
KY,Fulton County,1030
KY,Gallatin County,1031
KY,Garrard County,1032
KY,Grant County,1033
KY,Graves County,1034
KY,Grayson County,1035
KY,Green County,1036
KY,Greenup County,1037
KY,Hancock County,1038
KY,Hardin County,1039
KY,Harlan County,1040
KY,Harrison County,1041
KY,Hart County,1042
KY,Henderson County,1043
KY,Henry County,1044
KY,Hickman County,1045
KY,Hopkins County,1046
KY,Jackson County,1047
KY,Jefferson County,1048
KY,Jessamine County,1049
KY,Johnson County,1050
KY,Kenton County,1051
KY,Knott County,1052
KY,Knox County,1053
KY,Larue County,1054
KY,Laurel County,1055
KY,Lawrence County,1056
KY,Lee County,1057
KY,Leslie County,1058
KY,Letcher County,1059
KY,Lewis County,1060
KY,Lincoln County,1061
KY,Livingston County,1062
KY,Logan County,1063
KY,Lyon County,1064
KY,McCracken County,1065
KY,McCreary County,1066
KY,McLean County,1067
KY,Madison County,1068
KY,Magoffin County,1069
KY,Marion County,1070
KY,Marshall County,1071
KY,Martin County,1072
KY,Mason County,1073
KY,Meade County,1074
KY,Menifee County,1075
KY,Mercer County,1076
KY,Metcalfe County,1077
KY,Monroe County,1078
KY,Montgomery County,1079
KY,Morgan County,1080
KY,Muhlenberg County,1081
KY,Nelson County,1082
KY,Nicholas County,1083
KY,Ohio County,1084
KY,Oldham County,1085
KY,Owen County,1086
KY,Owsley County,1087
KY,Pendleton County,1088
KY,Perry County,1089
KY,Pike County,1090
KY,Powell County,1091
KY,Pulaski County,1092
KY,Robertson County,1093
KY,Rockcastle County,1094
KY,Rowan County,1095
KY,Russell County,1096
KY,Scott County,1097
KY,Shelby County,1098
KY,Simpson County,1099
KY,Spencer County,1100
KY,Taylor County,1101
KY,Todd County,1102
KY,Trigg County,1103
KY,Trimble County,1104
KY,Union County,1105
KY,Warren County,1106
KY,Washington County,1107
KY,Wayne County,1108
KY,Webster County,1109
KY,Whitley County,1110
KY,Wolfe County,1111
KY,Woodford County,1112
LA,Acadia Parish,1113
LA,Allen Parish,1114
LA,Ascension Parish,1115
LA,Assumption Parish,1116
LA,Avoyelles Parish,1117
LA,Beauregard Parish,1118
LA,Bienville Parish,1119
LA,Bossier Parish,1120
LA,Caddo Parish,1121
LA,Calcasieu Parish,1122
LA,Caldwell Parish,1123
LA,Cameron Parish,1124
LA,Catahoula Parish,1125
LA,Claiborne Parish,1126
LA,Concordia Parish,1127
LA,De Soto Parish,1128
LA,East Baton Rouge Parish,1129
LA,East Carroll Parish,1130
LA,East Feliciana Parish,1131
LA,Evangeline Parish,1132
LA,Franklin Parish,1133
LA,Grant Parish,1134
LA,Iberia Parish,1135
LA,Iberville Parish,1136
LA,Jackson Parish,1137
LA,Jefferson Parish,1138
LA,Jefferson Davis Parish,1139
LA,Lafayette Parish,1140
LA,Lafourche Parish,1141
LA,La Salle Parish,1142
LA,Lincoln Parish,1143
LA,Livingston Parish,1144
LA,Madison Parish,1145
LA,Morehouse Parish,1146
LA,Natchitoches Parish,1147
LA,Orleans Parish,1148
LA,Ouachita Parish,1149
LA,Plaquemines Parish,1150
LA,Pointe Coupee Parish,1151
LA,Rapides Parish,1152
LA,Red River Parish,1153
LA,Richland Parish,1154
LA,Sabine Parish,1155
LA,St. Bernard Parish,1156
LA,St. Charles Parish,1157
LA,St. Helena Parish,1158
LA,St. James Parish,1159
LA,St. John the Baptist Parish,1160
LA,St. Landry Parish,1161
LA,St. Martin Parish,1162
LA,St. Mary Parish,1163
LA,St. Tammany Parish,1164
LA,Tangipahoa Parish,1165
LA,Tensas Parish,1166
LA,Terrebonne Parish,1167
LA,Union Parish,1168
LA,Vermilion Parish,1169
LA,Vernon Parish,1170
LA,Washington Parish,1171
LA,Webster Parish,1172
LA,West Baton Rouge Parish,1173
LA,West Carroll Parish,1174
LA,West Feliciana Parish,1175
LA,Winn Parish,1176
ME,Androscoggin County,1177
ME,Aroostook County,1178
ME,Cumberland County,1179
ME,Franklin County,1180
ME,Hancock County,1181
ME,Kennebec County,1182
ME,Knox County,1183
ME,Lincoln County,1184
ME,Oxford County,1185
ME,Penobscot County,1186
ME,Piscataquis County,1187
ME,Sagadahoc County,1188
ME,Somerset County,1189
ME,Waldo County,1190
ME,Washington County,1191
ME,York County,1192
MD,Allegany County,1193
MD,Anne Arundel County,1194
MD,Baltimore County,1195
MD,Calvert County,1196
MD,Caroline County,1197
MD,Carroll County,1198
MD,Cecil County,1199
MD,Charles County,1200
MD,Dorchester County,1201
MD,Frederick County,1202
MD,Garrett County,1203
MD,Harford County,1204
MD,Howard County,1205
MD,Kent County,1206
MD,Montgomery County,1207
MD,Prince George's County,1208
MD,Queen Anne's County,1209
MD,St. Mary's County,1210
MD,Somerset County,1211
MD,Talbot County,1212
MD,Washington County,1213
MD,Wicomico County,1214
MD,Worcester County,1215
MD,Baltimore city,1216
MA,Barnstable County,1217
