Lat,Lng,CDD30,HDD30
35.3992,-80.1994,1549.0,3424.0
35.2014,-83.8386,901.0,4117.0
35.7425,-78.8369,1539.0,3441.0
36.2911,-77.9822,1431.0,3461.0
35.7044,-79.8378,1451.0,3438.0
34.6997,-76.7381,1840.0,2696.0
35.3872,-76.7764,1901.0,2736.0
36.1617,-81.8742,204.0,6004.0
35.1311,-76.8161,1843.0,2789.0
36.1878,-81.8736,42.0,7173.0
35.5731,-76.5847,1720.0,3009.0
35.5044,-82.5967,749.0,4643.0
35.6072,-82.3594,703.0,4526.0
36.1472,-81.7025,245.0,5988.0
36.2114,-81.6442,315.0,5670.0
35.2283,-82.7358,691.0,4451.0
35.4286,-83.4383,828.0,4245.0
34.5322,-77.8639,1717.0,2790.0
36.0603,-79.4481,1571.0,3505.0
35.5453,-82.6986,731.0,4515.0
35.5167,-82.85,659.0,4437.0
35.7192,-78.7878,1491.0,3544.0
35.6375,-83.0956,313.0,5166.0
34.9833,-76.3,1951.0,2478.0
35.8297,-82.1769,452.0,4972.0
35.9086,-79.0794,1488.0,3631.0
35.6408,-78.4633,1573.0,3540.0
35.0247,-78.2758,1766.0,3064.0
35.7108,-76.1269,1451.0,3193.0
35.4111,-80.5833,1700.0,3383.0
35.0592,-83.4314,757.0,4246.0
35.3117,-83.1747,815.0,4302.0
36.4147,-80.2169,1046.0,4355.0
35.3247,-78.6881,1650.0,3304.0
36.0425,-78.9625,1314.0,3898.0
34.3992,-78.3158,1585.0,2954.0
36.0164,-76.5517,1726.0,2992.0
36.3097,-76.205,1696.0,3079.0
34.6044,-78.6481,1749.0,2918.0
35.5406,-82.6531,918.0,4389.0
35.5358,-76.312,1356.0,3371.0
35.9808,-78.6528,1491.0,3655.0
35.0583,-78.8583,1776.0,3142.0
36.2528,-81.9136,322.0,5435.0
35.45,-82.4833,696.0,4365.0
35.4267,-82.5575,812.0,4469.0
35.2653,-81.9311,1341.0,3675.0
35.3125,-81.9889,1228.0,3933.0
35.1803,-83.3928,721.0,4520.0
35.2656,-81.1433,1659.0,3305.0
36.0956,-81.8311,84.0,6794.0
35.64,-77.3983,1828.0,3047.0
34.8872,-79.6922,1795.0,3125.0
36.0639,-79.3831,1487.0,3710.0
35.0533,-83.825,785.0,4199.0
36.3481,-78.4119,1294.0,4156.0
35.3297,-82.4492,974.0,4106.0
35.0567,-83.1983,351.0,5136.0
35.9672,-79.9722,1643.0,3258.0
34.8358,-77.3031,1374.0,3194.0
35.895,-82.8311,1155.0,3955.0
36.3967,-77.4239,1456.0,3744.0
35.1858,-79.6772,1526.0,3387.0
34.7967,-77.4008,1813.0,2824.0
36.4161,-81.4286,391.0,5604.0
35.1967,-77.5433,1617.0,3213.0
35.2975,-77.5722,2025.0,2500.0
35.115,-82.9567,329.0,4920.0
34.7508,-79.4664,1927.0,2864.0
35.915,-81.5378,1289.0,3903.0
36.1325,-77.1708,1541.0,3373.0
35.8458,-80.2597,1448.0,3567.0
35.4606,-81.3289,1364.0,3521.0
34.0103,-78.545,1758.0,2727.0
36.1028,-78.3039,1425.0,3814.0
34.3903,-79.0022,1703.0,2869.0
34.6269,-79.025,1849.0,2942.0
35.6631,-82.0292,1201.0,3892.0
35.8036,-82.6658,736.0,4756.0
35.8439,-80.4972,1182.0,4134.0
34.9797,-80.5233,1705.0,3231.0
34.4581,-78.1094,1742.0,2854.0
34.7336,-76.7358,1941.0,2369.0
35.7297,-81.6728,1211.0,3952.0
36.4992,-80.6508,967.0,4533.0
35.7586,-82.2711,4.0,8179.0
36.4522,-77.0803,1315.0,3794.0
35.0961,-84.0239,1036.0,4079.0
35.6808,-78.9158,1408.0,3693.0
36.1631,-81.1494,1109.0,4242.0
35.5261,-83.3089,718.0,4554.0
35.1075,-75.9872,1719.0,2687.0
34.925,-77.5114,1592.0,3173.0
36.3,-78.6167,1196.0,4004.0
36.3022,-78.6108,1491.0,3720.0
35.0558,-77.0858,1773.0,2752.0
35.2719,-82.6475,739.0,4344.0
35.8722,-76.6592,1770.0,2886.0
34.9869,-79.2189,1601.0,3359.0
35.7294,-78.6839,1655.0,3091.0
35.7944,-78.6989,1687.0,3294.0
35.1311,-76.9153,1916.0,2412.0
36.3825,-79.6947,1329.0,3870.0
36.4783,-77.6717,1572.0,3598.0
35.3044,-83.8114,584.0,4615.0
36.3464,-78.8858,1190.0,4117.0
36.2333,-80.3069,1161.0,4091.0
35.6836,-80.4822,1551.0,3564.0
35.6967,-80.6228,1342.0,3939.0
35.5347,-79.0464,1626.0,3299.0
33.9283,-78.3894,1935.0,2433.0
35.3144,-81.5336,1390.0,3665.0
35.7606,-79.4622,1445.0,3605.0
35.5164,-78.3458,1545.0,3450.0
33.9947,-78.0078,2185.0,2306.0
36.4819,-81.0931,708.0,5117.0
35.9325,-82.0019,400.0,5273.0
35.81,-80.8808,1082.0,4356.0
34.4478,-77.5739,1698.0,2857.0
35.5733,-82.385,289.0,5442.0
35.4478,-83.9389,973.0,3801.0
35.8847,-77.5386,1641.0,3471.0
35.9225,-81.1717,1419.0,3544.0
36.3919,-81.3039,303.0,5898.0
35.2058,-82.2517,1396.0,3392.0
34.9603,-80.0772,1661.0,3264.0
34.72,-77.9778,1728.0,2999.0
35.0128,-78.0044,1507.0,3401.0
35.5553,-77.0722,1950.0,2742.0
35.7742,-83.0981,1091.0,3850.0
35.4867,-82.9683,500.0,4934.0
34.4094,-78.7914,1787.0,2927.0
34.6611,-78.0456,1887.0,2544.0
35.8528,-77.0306,1577.0,3276.0
34.1425,-77.8789,2024.0,2476.0
34.3208,-77.9206,1892.0,2692.0
35.6939,-77.9456,1782.0,3166.0
36.1308,-81.2275,1187.0,4104.0
36.1306,-80.5481,1147.0,4233.0
36.3783,-79.2544,1487.0,3796.0
46.7253,-101.505,498.0,8436.0
46.4819,-103.3222,567.0,8091.0
46.0406,-99.3742,488.0,8778.0
46.9283,-104.0158,463.0,8217.0
48.8411,-99.7508,206.0,10441.0
47.2622,-101.7906,542.0,8432.0
47.2947,-101.8186,436.0,8711.0
46.8339,-100.7969,423.0,8650.0
48.8217,-100.4525,321.0,9922.0
48.7994,-102.2464,299.0,9717.0
46.1825,-103.4061,432.0,8519.0
46.3797,-100.9408,528.0,8439.0
47.7947,-100.5847,473.0,8986.0
47.4494,-99.1294,361.0,9512.0
47.5089,-99.1211,438.0,9202.0
46.425,-101.5742,437.0,8679.0
46.8769,-97.2328,484.0,8974.0
48.8628,-97.7014,279.0,10007.0
47.0644,-101.2119,509.0,8325.0
47.2428,-97.6561,472.0,9476.0
47.405,-98.0381,328.0,9618.0
48.9075,-103.2944,398.0,9136.0
46.8911,-102.8111,400.0,8842.0
47.1944,-102.8414,440.0,8639.0
48.0475,-100.31,411.0,9497.0
47.3464,-102.5867,425.0,8762.0
46.3694,-98.7661,449.0,8772.0
48.4267,-98.47,266.0,10403.0
47.2653,-98.8578,531.0,8484.0
46.0108,-98.5261,586.0,8584.0
46.6167,-97.6383,529.0,8560.0
47.1906,-103.2247,514.0,8463.0
47.6456,-99.6219,439.0,8918.0
46.4581,-101.2,468.0,8808.0
46.0333,-97.595,562.0,8735.0
48.9081,-103.8056,292.0,9916.0
46.05,-100.6667,590.0,8264.0
48.4583,-101.5697,434.0,9117.0
46.1581,-98.4,507.0,8565.0
46.6275,-99.1383,502.0,8749.0
47.6539,-101.4197,361.0,9279.0
48.4181,-97.4247,590.0,8976.0
47.9217,-97.0981,462.0,9222.0
48.2675,-100.8439,508.0,8728.0
47.4011,-103.2072,424.0,8557.0
46.0667,-96.9,552.0,8668.0
48.9989,-99.3464,317.0,9713.0
47.8083,-99.8758,397.0,9437.0
46.5172,-100.3486,395.0,9063.0
46.5917,-101.8075,504.0,8587.0
46.9028,-102.0478,394.0,8910.0
45.9925,-102.6442,436.0,8635.0
46.0044,-102.6472,463.0,8304.0
47.4389,-97.0664,482.0,9036.0
47.35,-100.0167,298.0,9742.0
46.8844,-98.685,458.0,9110.0
47.8967,-102.9208,496.0,8526.0
48.6692,-102.0975,334.0,9408.0
47.3714,-102.7606,421.0,8425.0
46.3547,-98.2928,567.0,8591.0
48.7622,-98.3447,231.0,10522.0
47.8742,-97.7106,367.0,9579.0
48.2881,-99.4317,320.0,9820.0
46.0725,-97.1461,590.0,8525.0
46.2667,-100.2306,572.0,8686.0
46.3022,-100.3258,464.0,8540.0
46.4386,-97.6856,588.0,8568.0
46.8128,-100.9097,501.0,8670.0
47.8214,-101.2922,435.0,9220.0
47.4989,-97.3514,418.0,9361.0
47.4825,-100.4444,583.0,8608.0
47.5808,-98.6422,419.0,9326.0
46.4025,-97.2381,594.0,8549.0
47.7619,-98.1817,421.0,9591.0
46.9161,-103.5264,541.0,8297.0
48.0781,-99.2656,310.0,9784.0
48.1803,-101.2964,379.0,9324.0
46.6706,-100.2294,609.0,8333.0
48.7603,-101.5089,283.0,9749.0
46.3719,-102.3164,472.0,8569.0
46.5067,-99.7692,471.0,8991.0
46.5414,-102.8692,465.0,8284.0
46.8925,-101.4897,432.0,9019.0
46.1458,-98.0919,486.0,9008.0
48.4,-97.75,497.0,8887.0
48.0356,-98.01,336.0,9913.0
47.1167,-99.5333,520.0,9021.0
48.5722,-102.6467,296.0,9923.0
46.1758,-101.8561,524.0,8259.0
46.8886,-102.3192,544.0,8208.0
47.4981,-101.375,402.0,8795.0
48.6297,-99.8069,275.0,10141.0
48.8811,-99.5861,174.0,10504.0
48.3542,-99.9925,332.0,9757.0
47.5983,-97.9,341.0,9561.0
48.3567,-102.4117,281.0,9791.0
46.8917,-99.9325,465.0,8877.0
46.7153,-99.4475,420.0,9065.0
46.9989,-102.4761,450.0,8433.0
48.3989,-102.9181,465.0,8951.0
48.3706,-100.3908,353.0,9712.0
47.2842,-103.9006,509.0,8281.0
47.5214,-100.8883,394.0,8995.0
47.1333,-100.0,483.0,9075.0
47.3014,-99.9189,308.0,9618.0
47.455,-101.1461,459.0,9129.0
48.6147,-100.7264,337.0,9813.0
46.9558,-98.0203,399.0,9279.0
48.0797,-100.875,327.0,9450.0
46.3233,-96.6108,626.0,8408.0
47.2844,-101.0267,472.0,8706.0
47.8039,-103.2892,416.0,8937.0
47.6,-103.2597,596.0,8282.0
48.9097,-101.0192,406.0,9348.0
48.6631,-103.2131,288.0,9812.0
48.1375,-103.7372,598.0,8197.0
48.6061,-100.2911,256.0,10184.0
47.1603,-100.7892,382.0,9140.0
46.2608,-99.56,364.0,9046.0
41.0803,-81.5169,884.0,5670.0
40.8333,-82.35,637.0,6342.0
41.85,-80.8,598.0,6369.0
39.3428,-82.0964,775.0,5566.0
39.9917,-81.185,707.0,5866.0
40.3533,-83.7747,776.0,6082.0
39.5475,-81.6283,881.0,5437.0
41.3831,-83.6111,747.0,6340.0
41.4619,-84.5272,716.0,6374.0
40.8128,-82.9694,692.0,6338.0
40.2686,-80.9981,569.0,6343.0
39.7161,-81.4642,632.0,5775.0
40.0167,-81.5833,915.0,5238.0
41.0167,-80.7667,477.0,6780.0
39.1469,-82.2194,762.0,5278.0
40.5694,-84.5364,875.0,5794.0
40.3,-82.65,741.0,6023.0
41.5833,-81.1833,445.0,6918.0
39.1547,-84.6233,1044.0,5214.0
39.3744,-83.0036,969.0,5323.0
38.7983,-84.173,1062.0,4938.0
41.0517,-81.9361,598.0,6453.0
39.1169,-84.6961,1100.0,5042.0
39.6106,-82.9547,922.0,5409.0
39.9047,-82.92,980.0,5473.0
40.2403,-81.8711,746.0,5652.0
40.3708,-81.7908,801.0,5843.0
40.4397,-82.3039,551.0,6444.0
39.7633,-84.1911,1264.0,5247.0
41.2778,-84.3853,823.0,6238.0
40.3175,-83.0739,880.0,5806.0
40.3886,-81.3433,671.0,6055.0
41.6833,-80.6667,513.0,6656.0
39.7347,-84.6336,888.0,5858.0
41.3833,-82.05,907.0,5579.0
39.35,-84.5833,1149.0,5196.0
41.0461,-83.6622,917.0,5876.0
39.5536,-84.3189,945.0,5427.0
40.4167,-82.5333,526.0,6611.0
41.3333,-83.1167,843.0,6164.0
41.3119,-83.1719,840.0,5970.0
40.7236,-82.8,709.0,6183.0
38.8203,-82.1822,1499.0,4226.0
40.1,-84.65,778.0,6155.0
39.6667,-80.8667,768.0,5448.0
41.3214,-84.7475,729.0,6323.0
39.2333,-83.6092,820.0,5514.0
41.3,-81.15,471.0,6856.0
41.2167,-83.7667,936.0,5952.0
40.1167,-83.4833,916.0,5400.0
39.08,-82.7078,849.0,5447.0
40.6489,-83.6061,884.0,6041.0
41.6167,-81.3,646.0,6229.0
39.7333,-82.6333,752.0,6211.0
39.7156,-82.6072,1002.0,5298.0
40.7247,-84.1294,827.0,5988.0
39.5325,-82.3936,679.0,5835.0
39.8833,-83.45,783.0,5988.0
40.7667,-82.6167,594.0,6355.0
39.4089,-81.4328,894.0,5229.0
40.6167,-83.1333,717.0,6252.0
40.2411,-83.3669,927.0,5625.0
39.6522,-81.8561,766.0,5579.0
39.2,-84.7,1064.0,5103.0
39.1814,-84.2867,1051.0,5262.0
40.55,-81.9167,585.0,6255.0
40.7692,-80.8561,545.0,6295.0
41.15,-80.7833,815.0,5651.0
41.5886,-84.585,692.0,6576.0
41.3939,-84.1144,810.0,6248.0
40.0875,-82.4128,727.0,5979.0
39.7333,-82.2156,634.0,6021.0
40.4878,-81.4317,743.0,6070.0
39.3933,-81.2192,851.0,5341.0
41.2667,-82.6167,753.0,6186.0
41.2667,-82.2167,663.0,6327.0
41.75,-81.3,764.0,5714.0
40.9461,-83.9614,794.0,6099.0
41.1244,-84.5922,703.0,6458.0
39.8386,-81.9167,915.0,5163.0
40.1311,-84.2342,934.0,5467.0
38.7569,-82.8872,1072.0,4773.0
41.65,-82.8,849.0,6050.0
38.7872,-83.7972,706.0,5659.0
39.9222,-81.4347,681.0,5782.0
40.2706,-84.1506,757.0,6079.0
38.4239,-82.5936,1155.0,4728.0
39.9667,-83.8167,796.0,5909.0
40.3764,-80.6283,776.0,5720.0
41.1167,-83.1667,834.0,6104.0
41.65,-83.5333,1057.0,5782.0
40.8333,-83.2833,788.0,6148.0
40.0986,-83.7822,812.0,5914.0
40.8494,-84.5808,898.0,6082.0
41.2,-80.8167,491.0,6548.0
39.5467,-83.4153,874.0,5451.0
38.7003,-82.4736,804.0,5352.0
41.5183,-84.1453,645.0,6534.0
39.1114,-82.9797,992.0,5274.0
40.1264,-82.9433,972.0,5324.0
39.4833,-83.8167,823.0,5660.0
39.7764,-81.1117,697.0,5625.0
40.7833,-81.9167,633.0,6155.0
39.6167,-83.9,912.0,5127.0
34.8083,-98.0233,1859.0,3503.0
34.7864,-96.685,2010.0,3361.0
36.4008,-95.3,1476.0,4107.0
34.5903,-99.3344,2153.0,3453.0
34.8847,-99.2964,2282.0,3440.0
36.8014,-98.6878,1699.0,4601.0
35.0619,-98.1989,1796.0,3972.0
34.2208,-95.615,1884.0,3258.0
34.1772,-97.1617,2387.0,2852.0
36.1669,-99.7214,1423.0,4606.0
34.3983,-96.14,1970.0,3380.0
36.5653,-96.1664,1802.0,3866.0
36.7619,-96.0117,1690.0,4141.0
34.385,-94.8981,1347.0,3894.0
36.8125,-100.5308,1541.0,4757.0
36.5297,-97.4472,1794.0,4319.0
35.9833,-95.8833,1823.0,3774.0
36.8047,-97.2764,1786.0,4297.0
35.1183,-97.67,1848.0,3592.0
36.7236,-102.4806,1249.0,4663.0
34.0211,-95.8722,1927.0,3170.0
35.8292,-96.3917,1648.0,3782.0
34.0497,-94.7381,1903.0,3008.0
34.1333,-94.7,1919.0,3063.0
36.8003,-99.64,1756.0,4502.0
36.0617,-98.59,1836.0,4262.0
35.1756,-98.5794,1954.0,3794.0
34.6008,-96.3131,1877.0,3486.0
35.7061,-96.88,1919.0,3638.0
34.4225,-98.6497,2145.0,3534.0
36.7672,-98.4244,1992.0,4291.0
34.5019,-96.9717,1997.0,3380.0
35.0489,-97.9158,2169.0,3408.0
36.3225,-95.5808,1743.0,4012.0
36.2903,-96.5369,1907.0,3538.0
35.5014,-98.9772,1851.0,4034.0
34.2742,-96.4139,1964.0,3173.0
35.9803,-96.7758,1892.0,3736.0
34.5011,-97.9592,2035.0,3280.0
34.0,-96.3686,2075.0,3080.0
35.5489,-97.9553,1759.0,4048.0
35.3925,-99.5064,1712.0,3931.0
36.4194,-97.8747,1972.0,4106.0
35.2164,-99.8628,1702.0,3997.0
35.1931,-95.5903,2248.0,3087.0
35.8667,-95.2333,2136.0,3348.0
36.5442,-99.535,1569.0,4717.0
34.3861,-99.02,2178.0,3465.0
36.7647,-99.1128,1625.0,4660.0
36.85,-100.0569,1680.0,4465.0
35.6306,-98.3217,1788.0,3887.0
36.5914,-101.6181,1412.0,4635.0
36.7425,-98.1331,1926.0,4307.0
35.8161,-97.395,1896.0,3893.0
35.585,-99.3953,1641.0,4330.0
35.2028,-95.8897,1966.0,3235.0
34.2331,-97.4203,1919.0,3469.0
36.5381,-98.2661,1803.0,4336.0
36.0942,-97.835,1780.0,4290.0
35.95,-96.2833,1759.0,3842.0
35.0567,-96.3861,1928.0,3568.0
34.6808,-99.8136,2044.0,3670.0
36.8589,-101.2172,1522.0,4433.0
34.0211,-95.5381,1882.0,3258.0
36.9167,-96.1,1647.0,4352.0
33.9336,-94.8278,1785.0,3199.0
36.4236,-94.7967,1656.0,3851.0
36.7222,-97.7903,1667.0,4560.0
36.2133,-94.7725,1729.0,3495.0
36.9031,-102.965,1305.0,4340.0
36.15,-96.25,1698.0,3957.0
35.8583,-97.9294,1959.0,3957.0
35.2928,-95.4322,1812.0,3565.0
34.6097,-98.4572,2149.0,3399.0
34.8261,-97.6386,1911.0,3677.0
34.0919,-96.7708,2251.0,3036.0
34.8911,-99.5017,2039.0,3576.0
36.1747,-96.4433,1962.0,3461.0
33.8761,-97.1642,2062.0,3164.0
35.1447,-94.9669,2181.0,2956.0
34.3094,-95.8672,2141.0,3047.0
35.505,-96.9772,1810.0,3746.0
36.8833,-94.8833,1685.0,3952.0
35.7781,-95.3339,1913.0,3635.0
36.2283,-99.17,1768.0,4336.0
36.8914,-97.0586,1610.0,4537.0
35.1811,-97.4378,1899.0,3628.0
36.6917,-95.6436,2005.0,3757.0
36.1217,-98.315,1922.0,3769.0
35.4253,-96.3033,2165.0,3048.0
35.6239,-96.025,1879.0,3535.0
36.4333,-95.6833,1792.0,3902.0
34.7253,-97.2814,2022.0,3448.0
36.6692,-96.3472,1858.0,3803.0
36.2886,-97.2897,1937.0,3849.0
34.1167,-95.0833,1997.0,3088.0
35.0539,-94.6264,1895.0,3365.0
36.3092,-95.3297,1699.0,4002.0
34.9858,-97.3842,1906.0,3687.0
36.5044,-96.7439,1798.0,4031.0
35.6256,-99.9106,1573.0,4232.0
35.4572,-94.8047,1907.0,3492.0
35.2317,-96.6531,2113.0,3384.0
34.4678,-94.6428,1458.0,3760.0
36.3894,-95.0597,1986.0,3523.0
36.1175,-97.095,1800.0,3980.0
35.8953,-94.6486,1461.0,3872.0
35.9369,-94.9644,1720.0,3539.0
36.0381,-98.9592,1775.0,4218.0
35.6,-95.05,1671.0,3549.0
36.8136,-100.8636,1545.0,4685.0
34.6147,-95.2803,1832.0,3405.0
36.3481,-94.8244,1539.0,3979.0
36.5469,-95.1322,1740.0,3968.0
35.9675,-95.3739,1998.0,3348.0
34.3603,-98.3006,2117.0,3366.0
35.8578,-98.4139,1764.0,4175.0
34.1747,-97.9964,2431.0,2776.0
36.5758,-98.8797,1893.0,4270.0
35.52,-98.6986,1886.0,3890.0
35.4814,-95.2039,1784.0,3785.0
34.7325,-98.7125,2080.0,3402.0
34.9611,-95.1711,1945.0,3200.0
34.9417,-94.7039,1796.0,3494.0
42.1761,-119.8961,451.0,6208.0
42.9694,-119.9933,243.0,7073.0
44.4044,-123.7533,64.0,5171.0
42.55,-118.55,782.0,5821.0
44.8197,-120.7533,322.0,6460.0
45.7211,-120.2064,937.0,4907.0
42.2128,-122.7144,366.0,5076.0
44.5747,-118.4914,73.0,8427.0
43.1497,-124.4019,4.0,4490.0
43.9456,-120.2169,225.0,6886.0
45.4547,-122.8203,330.0,4447.0
44.2867,-122.0386,251.0,6163.0
44.0567,-121.285,177.0,6899.0
44.1183,-121.2103,202.0,6776.0
43.9092,-118.1522,525.0,6569.0
42.2208,-120.5792,190.0,6911.0
45.8472,-119.6933,765.0,4985.0
45.6361,-121.9519,388.0,4582.0
42.03,-124.2453,46.0,4020.0
42.0569,-124.2653,27.0,4292.0
43.8094,-120.6,104.0,8164.0
42.7772,-117.8525,695.0,6103.0
44.3914,-122.4811,114.0,5475.0
42.1597,-123.6422,689.0,4013.0
43.2292,-121.7894,53.0,8290.0
42.7036,-121.9953,99.0,7317.0
46.1081,-123.2058,102.0,5282.0
45.205,-123.8925,27.0,4450.0
45.2325,-120.1817,284.0,6451.0
43.1872,-124.2025,22.0,4430.0
44.6342,-123.19,256.0,4772.0
44.5078,-123.4575,226.0,4947.0
43.7917,-123.0275,240.0,4685.0
43.7178,-123.0578,196.0,5026.0
44.1308,-122.2419,388.0,5040.0
45.2964,-117.7903,300.0,6497.0
42.8967,-122.1328,8.0,9903.0
44.9464,-123.2908,276.0,4685.0
42.9447,-117.3389,253.0,7142.0
44.5564,-119.6447,671.0,5170.0
44.7242,-122.2547,281.0,5190.0
43.7819,-122.9628,190.0,4988.0
43.6656,-123.3275,328.0,4238.0
43.8081,-118.3775,312.0,7186.0
45.4539,-121.1303,413.0,5547.0
45.5669,-117.9239,230.0,6582.0
43.6425,-123.5828,262.0,4233.0
43.5992,-123.5992,356.0,3942.0
45.4,-117.2667,50.0,8433.0
45.7083,-117.1528,164.0,7434.0
45.2689,-122.3186,268.0,4545.0
44.8358,-123.4525,193.0,5212.0
44.8578,-123.4308,265.0,4847.0
44.0494,-123.3703,341.0,4526.0
42.2642,-118.6758,662.0,6111.0
44.0042,-124.0947,4.0,5093.0
45.5247,-123.1028,353.0,4996.0
46.1358,-123.8783,31.0,5068.0
44.9983,-120.2175,436.0,5007.0
44.4139,-122.6728,194.0,4863.0
43.3936,-121.2122,32.0,8682.0
43.7464,-124.1217,13.0,4663.0
42.205,-121.1314,206.0,6897.0
42.4036,-124.4242,14.0,4153.0
45.3014,-121.7417,60.0,8305.0
42.4244,-123.3236,617.0,4326.0
44.5175,-120.9389,106.0,7110.0
44.8736,-117.1094,336.0,6945.0
42.5483,-119.6556,119.0,7594.0
45.4486,-122.1547,203.0,5087.0
45.8619,-119.312,622.0,5203.0
45.3653,-119.5639,468.0,5549.0
45.8289,-119.2636,699.0,5117.0
45.5139,-122.99,442.0,4102.0
43.9281,-124.1069,10.0,5288.0
45.6847,-121.5175,364.0,5352.0
42.2292,-122.3814,117.0,7411.0
44.3564,-117.255,1125.0,5791.0
43.3708,-122.9653,221.0,4888.0
42.6286,-124.0575,539.0,3977.0
44.3247,-117.9964,428.0,7340.0
44.4233,-118.9594,388.0,6126.0
45.3456,-117.2247,218.0,7491.0
45.1967,-120.6994,422.0,6179.0
42.2008,-121.7814,550.0,5864.0
44.6253,-122.7189,174.0,5083.0
45.3167,-118.0747,431.0,6316.0
42.2414,-120.3678,282.0,6941.0
42.9242,-124.4533,12.0,4017.0
42.9833,-124.25,4.0,4542.0
44.9231,-123.575,95.0,7370.0
44.1014,-122.6886,255.0,4689.0
44.5328,-122.9014,401.0,4263.0
43.3597,-122.2208,169.0,6808.0
44.7136,-119.1017,215.0,6684.0
43.9144,-122.76,244.0,4638.0
42.6722,-122.675,464.0,4924.0
44.6167,-121.0011,231.0,6540.0
44.6633,-121.1461,368.0,6106.0
43.9794,-117.0247,795.0,5925.0
43.265,-118.8447,228.0,7084.0
42.0078,-121.3186,229.0,6590.0
44.0372,-123.8653,69.0,4606.0
44.6125,-121.9486,133.0,6680.0
44.6719,-117.9942,131.0,7845.0
42.4106,-117.8656,550.0,6118.0
44.1792,-122.1164,346.0,5281.0
45.2214,-123.1622,316.0,4631.0
45.9306,-119.2956,725.0,4869.0
42.2961,-122.87,458.0,4891.0
44.5833,-121.1833,180.0,6553.0
45.4667,-120.35,491.0,5825.0
45.9428,-118.4089,861.0,4782.0
44.5681,-120.1156,306.0,6222.0
44.5833,-120.1833,520.0,5778.0
45.1781,-122.5061,352.0,4463.0
44.8186,-119.42,570.0,5605.0
45.4825,-120.7236,413.0,6168.0
45.4981,-122.8394,346.0,3844.0
45.2817,-122.7517,349.0,4447.0
43.8764,-116.9903,801.0,5874.0
43.7428,-122.4433,186.0,5356.0
44.3964,-120.4264,96.0,7837.0
43.5492,-121.9639,33.0,8549.0
43.2783,-119.3111,193.0,6772.0
45.3558,-122.6047,495.0,4076.0
45.0333,-123.9239,25.0,5051.0
43.65,-117.2467,696.0,5915.0
42.6922,-120.5403,262.0,6470.0
45.535,-121.5894,176.0,6019.0
44.1328,-119.9972,158.0,7192.0
44.7275,-121.2506,577.0,5345.0
45.7206,-118.6264,464.0,5627.0
45.6703,-118.7964,649.0,5037.0
45.6911,-118.8522,663.0,5300.0
45.4756,-118.8253,547.0,5316.0
45.1289,-121.2561,496.0,5694.0
45.5181,-122.6894,413.0,4235.0
45.5606,-122.5381,370.0,4374.0
42.7519,-124.5011,6.0,4489.0
42.8886,-124.0689,159.0,4046.0
42.8081,-118.8778,212.0,6567.0
44.3022,-120.8081,256.0,6080.0
42.7342,-122.5164,369.0,5086.0
44.7656,-117.1597,595.0,6190.0
42.9506,-123.3572,439.0,4089.0
43.4508,-118.2244,388.0,6615.0
43.3636,-117.1142,325.0,6620.0
42.8592,-117.6569,520.0,6187.0
43.2131,-123.3658,586.0,3926.0
42.2231,-123.0472,491.0,4703.0
45.8489,-122.8722,294.0,5156.0
44.4356,-121.9433,44.0,8127.0
44.9469,-122.5247,116.0,6121.0
45.9869,-123.9236,6.0,5222.0
44.1383,-118.975,39.0,8974.0
43.1211,-117.0392,441.0,6842.0
44.8728,-122.6486,64.0,6364.0
43.1244,-121.062,151.0,7256.0
45.0058,-122.7739,290.0,4716.0
44.2842,-121.5486,161.0,6998.0
42.4306,-121.4892,85.0,7927.0
43.4869,-119.7211,351.0,7174.0
44.7892,-122.8142,253.0,4730.0
42.9592,-120.7897,439.0,5825.0
43.8933,-121.4117,68.0,7844.0
45.6069,-121.2047,725.0,4878.0
43.2644,-120.9447,134.0,7224.0
45.1219,-122.07,170.0,5736.0
44.4122,-123.9022,229.0,3610.0
45.4583,-123.88,10.0,5006.0
45.4294,-123.7619,13.0,5097.0
43.275,-122.4497,292.0,5612.0
45.1328,-118.9339,67.0,7870.0
45.2081,-117.8758,334.0,6313.0
43.9814,-117.2439,869.0,5900.0
42.4844,-120.2822,192.0,6946.0
45.8653,-123.1903,61.0,6007.0
45.5722,-117.5314,229.0,6855.0
43.9903,-117.7183,692.0,6285.0
42.3369,-118.2347,490.0,6188.0
43.6825,-121.6875,127.0,7480.0
43.2828,-123.3536,380.0,4319.0
44.3192,-124.1131,2.0,4913.0
40.5228,-78.3694,570.0,6287.0
40.495,-78.4667,532.0,6376.0
41.3583,-77.9267,630.0,6426.0
41.6678,-79.0186,276.0,7330.0
40.8208,-76.4983,564.0,6083.0
40.8619,-75.6428,599.0,6231.0
41.2322,-76.3422,376.0,6876.0
39.9356,-77.2578,924.0,5546.0
40.2636,-77.3639,763.0,5718.0
40.3844,-76.0339,767.0,5910.0
41.8975,-78.7144,253.0,7625.0
41.15,-79.0833,325.0,6879.0
40.5003,-75.2044,631.0,6087.0
40.85,-79.9167,498.0,6393.0
41.6517,-76.8464,352.0,7125.0
41.5217,-77.4478,467.0,6810.0
39.8508,-79.5833,225.0,6894.0
39.9353,-77.6394,893.0,5415.0
41.93,-79.2969,205.0,7704.0
41.0489,-77.9411,235.0,7323.0
41.1922,-79.4361,396.0,6928.0
41.6961,-78.4878,186.0,7787.0
