PUMA,CDD,HDD
4203504.0,982.0,5216.0
4203601.0,862.0,5233.0
4203603.0,203.0,7319.0
4203602.0,234.0,7466.0
4203701.0,733.0,5370.0
4203702.0,636.0,5613.0
4203800.0,538.0,6345.0
4203900.0,345.0,6385.0
4204002.0,759.0,5312.0
4204001.0,848.0,5099.0
4400101.0,534.0,6302.0
4400104.0,714.0,5754.0
4400102.0,582.0,5704.0
4400103.0,714.0,5754.0
4400201.0,421.0,6364.0
4400300.0,482.0,6931.0
4400400.0,1895.0,2471.0
4500102.0,1044.0,3965.0
4500104.0,1508.0,3360.0
4500101.0,1118.0,3813.0
4500105.0,1577.0,3363.0
4500103.0,907.0,5103.0
4500200.0,1508.0,3360.0
4500301.0,1591.0,3080.0
4500302.0,712.0,4259.0
4500400.0,1466.0,3356.0
4500502.0,614.0,5649.0
4500501.0,1191.0,3828.0
4500604.0,2301.0,1981.0
4500602.0,2475.0,2044.0
4500603.0,2250.0,2307.0
4500601.0,2000.0,2482.0
4500605.0,1926.0,2508.0
4500700.0,267.0,5956.0
4500800.0,938.0,4338.0
4500900.0,1333.0,3608.0
4501000.0,496.0,5920.0
4501101.0,1987.0,2415.0
4501102.0,2067.0,2275.0
4501201.0,1991.0,2371.0
4501202.0,2306.0,2005.0
4501204.0,2016.0,2352.0
4501203.0,1895.0,2471.0
4501300.0,2046.0,2210.0
4501400.0,2749.0,1420.0
4501500.0,2197.0,2038.0
4501600.0,1981.0,2444.0
4600100.0,547.0,7908.0
4600200.0,816.0,7353.0
4600300.0,576.0,8969.0
4600400.0,847.0,7449.0
4600500.0,849.0,7179.0
4600600.0,747.0,7812.0
4700100.0,1019.0,5510.0
4700200.0,1500.0,4067.0
4700300.0,1465.0,4109.0
4700400.0,1273.0,4433.0
4700500.0,1493.0,4103.0
4700600.0,1266.0,4141.0
4700700.0,752.0,4421.0
4700800.0,953.0,4389.0
4700900.0,5.0,8250.0
4701000.0,1035.0,4535.0
4701100.0,907.0,4555.0
4701200.0,956.0,4445.0
4701300.0,938.0,4338.0
4701400.0,1044.0,3965.0
4701500.0,980.0,4883.0
4701603.0,1297.0,4056.0
4701602.0,797.0,4362.0
4701601.0,802.0,4294.0
4701604.0,1301.0,3993.0
4701700.0,1125.0,4321.0
4701800.0,1501.0,3796.0
4701900.0,594.0,6006.0
4702001.0,1301.0,3993.0
4702002.0,1608.0,3427.0
4702003.0,1134.0,6052.0
4702100.0,1096.0,4510.0
4702200.0,1182.0,4022.0
4702300.0,1327.0,4127.0
4702401.0,1413.0,4141.0
4702402.0,1388.0,4107.0
4702501.0,1530.0,3831.0
4702505.0,1282.0,3895.0
4702503.0,1433.0,4298.0
4702502.0,1652.0,3677.0
4702504.0,1530.0,3831.0
4702600.0,1652.0,3677.0
4702700.0,1483.0,3827.0
4702800.0,3289.0,696.0
4702900.0,1326.0,4225.0
4703000.0,1648.0,3649.0
4703100.0,1762.0,3627.0
4703208.0,2967.0,1323.0
4703206.0,1749.0,3442.0
4703205.0,1201.0,5299.0
4703204.0,1838.0,3491.0
4703203.0,1641.0,4037.0
4703207.0,1838.0,3491.0
4703201.0,2187.0,3041.0
4703202.0,2187.0,3041.0
4800100.0,1386.0,5258.0
4800200.0,2597.0,2049.0
4800300.0,1259.0,3919.0
4800400.0,1490.0,3927.0
4800502.0,117.0,8659.0
4800501.0,1769.0,3508.0
4800600.0,2396.0,3024.0
4800700.0,2171.0,3366.0
4800800.0,2079.0,2980.0
4800900.0,2131.0,2839.0
4801000.0,2197.0,2972.0
4801100.0,2180.0,2543.0
4801200.0,1927.0,3207.0
4801300.0,1827.0,3148.0
4801400.0,2301.0,2599.0
4801501.0,2521.0,1958.0
4801502.0,2366.0,2173.0
4801600.0,2312.0,2050.0
4801700.0,2128.0,2549.0
4801800.0,2301.0,2599.0
4801903.0,2878.0,2219.0
4801901.0,576.0,6659.0
4801904.0,2878.0,2219.0
4801902.0,2878.0,2219.0
4801906.0,2340.0,2649.0
4801905.0,2161.0,2936.0
4801907.0,308.0,8200.0
4802002.0,2269.0,2650.0
4802001.0,2458.0,1948.0
4802005.0,2451.0,2862.0
4802004.0,2340.0,2649.0
4802006.0,2269.0,2650.0
4802003.0,2568.0,2370.0
4802101.0,2452.0,2380.0
4802102.0,2508.0,2437.0
4802200.0,1151.0,4768.0
4802313.0,2103.0,3448.0
4802305.0,2459.0,2203.0
4802311.0,2878.0,2219.0
4802307.0,2458.0,1948.0
4802315.0,2878.0,2219.0
4802322.0,2269.0,2650.0
4802303.0,2504.0,1991.0
4802312.0,2878.0,2219.0
4802318.0,71.0,9038.0
4802321.0,2452.0,2380.0
4802304.0,2452.0,2380.0
4802310.0,2508.0,2437.0
4802308.0,2301.0,2599.0
4802302.0,2212.0,2710.0
4802309.0,2878.0,2219.0
4802319.0,1856.0,3431.0
4802320.0,2568.0,2370.0
4802317.0,1443.0,4063.0
4802301.0,2212.0,2710.0
4802316.0,2340.0,2649.0
4802306.0,107.0,8399.0
4802314.0,2878.0,2219.0
4802400.0,2215.0,2835.0
4802512.0,1185.0,5313.0
4802507.0,1927.0,3207.0
4802513.0,2508.0,2437.0
4802505.0,2568.0,2370.0
4802516.0,2358.0,2608.0
4802508.0,2340.0,2649.0
4802509.0,2340.0,2649.0
4802514.0,2604.0,2158.0
4802515.0,2358.0,2608.0
4802510.0,2086.0,3080.0
4802503.0,2508.0,2437.0
4802511.0,2432.0,2450.0
4802506.0,2508.0,2437.0
4802504.0,2608.0,2130.0
4802502.0,2568.0,2370.0
4802501.0,2125.0,2639.0
4802600.0,2386.0,2659.0
4802700.0,2142.0,2622.0
4802800.0,2055.0,2795.0
4802900.0,2383.0,2396.0
4803000.0,2241.0,2479.0
4803100.0,2513.0,2312.0
4803200.0,1277.0,2835.0
4803304.0,2180.0,2592.0
4803302.0,2372.0,2557.0
4803301.0,1562.0,3762.0
4803305.0,2254.0,2543.0
4803303.0,2372.0,2557.0
4803306.0,1819.0,2831.0
4803400.0,2175.0,2481.0
4803502.0,2551.0,2191.0
4803501.0,2614.0,2255.0
4803602.0,2938.0,1616.0
4803601.0,2614.0,2255.0
4803700.0,2215.0,2835.0
4803801.0,2840.0,2164.0
4803802.0,2472.0,2306.0
4803900.0,2522.0,1850.0
4804000.0,2073.0,3103.0
4804100.0,2366.0,2173.0
4804200.0,2074.0,3043.0
4804302.0,3355.0,894.0
4804301.0,2823.0,1447.0
4804400.0,2608.0,1669.0
4804503.0,3143.0,1080.0
4804501.0,2793.0,1647.0
4804504.0,2793.0,1647.0
4804502.0,2219.0,2290.0
4804602.0,2197.0,2308.0
4804638.0,2950.0,1475.0
4804623.0,2841.0,1471.0
4804627.0,2893.0,1525.0
4804635.0,2950.0,1475.0
4804613.0,2950.0,1475.0
4804624.0,2596.0,2095.0
4804604.0,2366.0,2173.0
4804625.0,2841.0,1471.0
4804629.0,1259.0,4967.0
4804606.0,3179.0,1174.0
4804618.0,3179.0,1174.0
4804607.0,2893.0,1525.0
4804621.0,2815.0,1365.0
4804633.0,3404.0,1001.0
4804628.0,3179.0,1174.0
4804605.0,3268.0,1008.0
4804619.0,3643.0,909.0
4804636.0,2533.0,1809.0
4804609.0,2950.0,1475.0
4804637.0,2950.0,1475.0
4804608.0,2893.0,1525.0
4804626.0,2533.0,1809.0
4804615.0,3497.0,950.0
4804610.0,11.0,10016.0
4804622.0,2722.0,1583.0
4804611.0,2159.0,2697.0
4804612.0,2893.0,1525.0
4804632.0,2793.0,1647.0
4804634.0,1984.0,3123.0
4804617.0,2815.0,1365.0
4804603.0,2815.0,1365.0
4804601.0,3179.0,1174.0
4804614.0,2938.0,1616.0
4804616.0,2754.0,1771.0
4804620.0,2841.0,1471.0
4804631.0,3184.0,1001.0
4804630.0,2473.0,1920.0
4804702.0,2614.0,2255.0
4804701.0,3268.0,1008.0
4804802.0,2856.0,1305.0
4804801.0,2815.0,1365.0
4804803.0,1344.0,4318.0
4804901.0,2098.0,3120.0
4804905.0,2800.0,1422.0
4804904.0,2533.0,1809.0
4804902.0,2967.0,1323.0
4804903.0,2856.0,1305.0
4805000.0,2812.0,1636.0
4805100.0,2764.0,1795.0
4805203.0,1318.0,4156.0
4805204.0,2551.0,2191.0
4805202.0,2217.0,2510.0
4805201.0,882.0,6265.0
4805307.0,2974.0,1648.0
4805305.0,2584.0,1800.0
4805309.0,2282.0,2218.0
4805301.0,2764.0,1795.0
4805304.0,2974.0,1648.0
4805306.0,2385.0,2228.0
4805302.0,2974.0,1648.0
4805303.0,2599.0,1978.0
4805308.0,2617.0,1777.0
4805400.0,2617.0,1777.0
4805500.0,2262.0,2343.0
4805600.0,3203.0,1248.0
4805700.0,2617.0,1777.0
4805800.0,2545.0,1840.0
4805912.0,3025.0,1446.0
4805907.0,3038.0,1573.0
4805914.0,2872.0,1494.0
4805901.0,2545.0,1840.0
4805905.0,2617.0,1777.0
4805909.0,2859.0,1402.0
4805910.0,1662.0,3331.0
4805904.0,3038.0,1573.0
4805908.0,2859.0,1402.0
4805915.0,2752.0,1785.0
4805902.0,3038.0,1573.0
4805916.0,2545.0,1840.0
4805903.0,3038.0,1573.0
4805913.0,3143.0,1080.0
4805911.0,2151.0,2086.0
4805906.0,2545.0,1840.0
4806000.0,2353.0,1916.0
4806100.0,3376.0,1200.0
4806200.0,3267.0,1382.0
4806302.0,2196.0,2980.0
4806301.0,2731.0,1600.0
4806400.0,3119.0,1201.0
4806500.0,3143.0,1080.0
4806601.0,2800.0,1422.0
4806603.0,3308.0,921.0
4806602.0,3497.0,950.0
4806703.0,3736.0,737.0
4806701.0,2741.0,1888.0
4806702.0,3874.0,644.0
4806804.0,3791.0,755.0
4806803.0,4178.0,625.0
4806802.0,3791.0,755.0
4806806.0,1360.0,4249.0
4806801.0,3791.0,755.0
4806805.0,4178.0,625.0
4806807.0,3791.0,755.0
4806900.0,3933.0,789.0
4903001.0,748.0,5608.0
4905001.0,60.0,9649.0
4911002.0,392.0,6954.0
4911001.0,163.0,7866.0
4913001.0,392.0,6954.0
4921001.0,437.0,6701.0
4935007.0,1172.0,5251.0
4935006.0,1300.0,5364.0
4935003.0,358.0,7355.0
4935008.0,163.0,7866.0
4935002.0,13.0,10318.0
4935009.0,666.0,6163.0
4935005.0,392.0,6954.0
4935001.0,971.0,5871.0
4935004.0,1190.0,5095.0
4949004.0,893.0,5620.0
4949003.0,1172.0,5251.0
4949002.0,1028.0,5264.0
4949001.0,429.0,6748.0
4953001.0,1903.0,1914.0
4957001.0,392.0,6954.0
4957002.0,251.0,7621.0
5000100.0,785.0,5414.0
5000200.0,245.0,8598.0
5000300.0,255.0,8130.0
5000400.0,190.0,8173.0
5101301.0,1258.0,4382.0
5101302.0,1109.0,4707.0
5104103.0,1106.0,4666.0
5104101.0,559.0,6268.0
5104102.0,600.0,5941.0
5110703.0,1272.0,4430.0
5110702.0,1075.0,4925.0
5110701.0,824.0,5237.0
5151084.0,902.0,5249.0
5151085.0,862.0,4548.0
5151095.0,862.0,5233.0
5151045.0,17.0,11041.0
5151087.0,144.0,8805.0
5151097.0,984.0,4444.0
5151040.0,1467.0,3338.0
5151096.0,1075.0,4354.0
5151010.0,968.0,5138.0
5151089.0,1042.0,4643.0
5151020.0,657.0,5854.0
5151080.0,1978.0,2434.0
5151090.0,1212.0,4103.0
5151044.0,1134.0,4284.0
5151165.0,1612.0,3368.0
5151155.0,1432.0,3535.0
5151164.0,1506.0,3271.0
5151120.0,1155.0,4252.0
5151135.0,2250.0,2070.0
5151105.0,1414.0,3563.0
5151125.0,1246.0,3936.0
5151167.0,1612.0,3368.0
5151110.0,758.0,5333.0
5151115.0,1531.0,4055.0
5151145.0,1356.0,3652.0
5151154.0,1612.0,3368.0
5151175.0,1364.0,3629.0
5151186.0,1506.0,3271.0
5151255.0,1418.0,3970.0
5151206.0,1575.0,3766.0
5151246.0,1109.0,4707.0
5151245.0,983.0,4990.0
5151225.0,1131.0,4170.0
5151235.0,1491.0,3650.0
5151224.0,630.0,5736.0
5151215.0,1146.0,4290.0
5151244.0,625.0,5716.0
5155002.0,1612.0,3368.0
5155001.0,1612.0,3368.0
5159307.0,1042.0,4643.0
5159305.0,1027.0,4790.0
5159302.0,1531.0,4055.0
5159309.0,1075.0,4925.0
5159308.0,983.0,4990.0
5159304.0,803.0,5455.0
5159306.0,1271.0,4505.0
5159303.0,1055.0,4217.0
5159301.0,1258.0,4382.0
5310100.0,90.0,6353.0
5310200.0,65.0,5213.0
5310300.0,423.0,6502.0
5310400.0,166.0,8018.0
5310501.0,394.0,6820.0
5310503.0,185.0,7422.0
5310502.0,303.0,6839.0
5310504.0,254.0,6706.0
5310600.0,7.0,4403.0
5310703.0,618.0,5970.0
5310701.0,90.0,6353.0
5310702.0,909.0,4731.0
5310800.0,775.0,5950.0
5310901.0,431.0,6104.0
5310902.0,358.0,6810.0
5311000.0,417.0,6247.0
5311104.0,390.0,4400.0
5311102.0,197.0,4990.0
5311101.0,287.0,4723.0
5311103.0,397.0,4401.0
5311200.0,255.0,4500.0
5311300.0,40.0,5124.0
5311401.0,100.0,5542.0
5311402.0,147.0,5227.0
5311505.0,93.0,5626.0
5311506.0,153.0,4991.0
5311504.0,167.0,4650.0
5311503.0,167.0,4650.0
5311501.0,173.0,4797.0
5311502.0,44.0,5343.0
5311507.0,62.0,7626.0
5311605.0,174.0,4756.0
5311602.0,192.0,4615.0
5311613.0,124.0,5522.0
5311601.0,22.0,5056.0
5311603.0,173.0,4797.0
5311606.0,174.0,4756.0
5311607.0,87.0,5847.0
5311616.0,116.0,5851.0
5311615.0,78.0,6135.0
5311614.0,173.0,4797.0
5311612.0,174.0,4756.0
5311610.0,167.0,4650.0
5311608.0,99.0,5750.0
5311604.0,192.0,4615.0
5311611.0,219.0,4624.0
5311609.0,219.0,4624.0
5311703.0,113.0,5101.0
5311702.0,113.0,5101.0
5311705.0,116.0,5851.0
5311704.0,192.0,4615.0
5311706.0,174.0,4756.0
5311701.0,174.0,4756.0
5311802.0,79.0,6332.0
5311801.0,90.0,6353.0
5311900.0,147.0,5227.0
5400100.0,778.0,5563.0
5400200.0,742.0,5508.0
5400300.0,586.0,5749.0
5400400.0,956.0,4744.0
5400500.0,818.0,5731.0
5400600.0,653.0,5780.0
5400700.0,820.0,5384.0
5400800.0,1085.0,4831.0
5400900.0,759.0,6100.0
5401000.0,917.0,5190.0
5401100.0,392.0,5968.0
5401200.0,779.0,5058.0
5401300.0,503.0,5542.0
5500101.0,516.0,7601.0
5500100.0,345.0,8846.0
5500102.0,500.0,7575.0
5500103.0,661.0,6859.0
5500200.0,620.0,6738.0
5500300.0,463.0,7963.0
5500600.0,212.0,9467.0
5500700.0,626.0,7640.0
5500800.0,383.0,8259.0
5500900.0,513.0,8131.0
5501001.0,606.0,7529.0
5501000.0,514.0,7814.0
5501301.0,166.0,9474.0
5501300.0,362.0,7937.0
5501400.0,517.0,7923.0
5501401.0,591.0,7639.0
5501501.0,1894.0,3743.0
5501500.0,572.0,7721.0
5501600.0,532.0,7961.0
5501601.0,702.0,6630.0
5502400.0,629.0,7238.0
5502500.0,688.0,7099.0
5510000.0,942.0,6053.0
5520000.0,791.0,6886.0
5530000.0,654.0,6589.0
5540101.0,764.0,6847.0
5540301.0,441.0,7168.0
5540701.0,791.0,6886.0
5541001.0,791.0,6886.0
5541005.0,407.0,7832.0
5541004.0,407.0,7832.0
5541003.0,616.0,7087.0
5541002.0,764.0,6847.0
5550000.0,706.0,7282.0
5555102.0,523.0,7709.0
5555101.0,671.0,7334.0
5555103.0,863.0,6132.0
5570101.0,500.0,7575.0
5570201.0,784.0,6893.0
5570301.0,572.0,7603.0
5600100.0,336.0,7784.0
5600200.0,471.0,8123.0
5600300.0,253.0,7359.0
5600400.0,1280.0,5026.0
5600500.0,654.0,6748.0
7200101.0,4229.0,0.0
7200102.0,4229.0,0.0
7200201.0,5735.0,0.0
7200202.0,5352.0,0.0
7200302.0,4537.0,0.0
7200301.0,4542.0,0.0
7200402.0,5346.0,0.0
7200403.0,576.0,624.0
7200401.0,4398.0,0.0
7200501.0,4398.0,0.0
7200502.0,1991.0,2371.0
7200503.0,2738.0,6.0
7200601.0,2738.0,6.0
7200602.0,2991.0,5.0
7200701.0,4416.0,0.0
7200801.0,2738.0,6.0
7200805.0,5426.0,0.0
7200806.0,4257.0,0.0
7200804.0,4917.0,0.0
7200802.0,2738.0,6.0
7200803.0,4917.0,0.0
7200901.0,4984.0,0.0
7200902.0,4257.0,0.0
7201001.0,4257.0,0.0
7201002.0,4257.0,0.0
7201101.0,1681.0,2947.0
7201102.0,4984.0,0.0
